Recipe_ID,Recipe_Name,Category,Cuisine,Ingredients,Main_Ingredient,Meal_Type,Difficulty_Level,Preparation_Time_Min,Calories_kcal,Target_Country,Validation_Source
4692,Cheeseburger,Protein,American,"Cheeseburger, Beef Patty, Cheese, Lettuce, Tomato",Cheeseburger,Snack,Easy,44,516,India,Authentic Culinary Database
4693,Rogan Josh,Protein,Indian,"Mutton, Yogurt, Spices, Ginger",Josh,Lunch,Medium,25,665,India,Authentic Culinary Database
4694,Apple Pie,Grains/Legumes,American,"Apple, Basic Spices, Oil, Salt",Apple,Snack,Medium,51,698,India,Authentic Culinary Database
4695,Rajma Masala,Grains/Legumes,Indian,"Rajma, Basic Spices, Oil, Salt",Rajma,Breakfast,Medium,47,555,India,Authentic Culinary Database
4696,Fish Moilee,Protein,Indian,"Fish, Basic Spices, Oil, Salt",Fish,Breakfast,Medium,16,643,India,Authentic Culinary Database
4697,Pongal,Grains/Legumes,Indian,"Pongal, Basic Spices, Oil, Salt",Pongal,Lunch,Medium,43,279,India,Authentic Culinary Database
4698,Seekh Kabab,Protein,Indian,"Seekh, Basic Spices, Oil, Salt",Seekh,Breakfast,Hard,48,513,India,Authentic Culinary Database
4699,BBQ Ribs,Grains/Legumes,American,"BBQ, Basic Spices, Oil, Salt",BBQ,Snack,Easy,33,670,India,Authentic Culinary Database
4700,Spring Rolls,Grains/Legumes,Chinese,"Spring, Basic Spices, Oil, Salt",Spring,Breakfast,Hard,57,402,India,Authentic Culinary Database
4701,Spring Rolls,Produce,Chinese,"Spring, Basic Spices, Oil, Salt",Spring,Lunch,Medium,15,390,India,Authentic Culinary Database
4702,Kashmiri Pulao,Grains/Legumes,Indian,"Kashmiri, Basic Spices, Oil, Salt",Pulao,Lunch,Medium,48,602,India,Authentic Culinary Database
4703,Rabri,Dairy,Indian,"Milk, Sugar, Cardamom, Nuts",Rabri,Snack,Hard,58,430,India,Authentic Culinary Database
4704,Pasta Carbonara,Dairy,Italian,"Pasta, Basic Spices, Oil, Salt",Pasta,Lunch,Hard,54,654,India,Authentic Culinary Database
4705,Beef Enchiladas,Grains/Legumes,Mexican,"Beef, Basic Spices, Oil, Salt",Beef,Snack,Medium,35,536,India,Authentic Culinary Database
4706,Pongal,Grains/Legumes,Indian,"Pongal, Basic Spices, Oil, Salt",Pongal,Dinner,Hard,43,279,India,Authentic Culinary Database
4707,Pesarattu,Bakery,Indian,"Pesarattu, Basic Spices, Oil, Salt",Pesarattu,Dinner,Medium,37,197,India,Authentic Culinary Database
4708,Pongal,Grains/Legumes,Indian,"Pongal, Basic Spices, Oil, Salt",Pongal,Snack,Easy,29,292,India,Authentic Culinary Database
4709,Lasagna,Produce,Italian,"Lasagna, Basic Spices, Oil, Salt",Lasagna,Lunch,Easy,29,402,India,Authentic Culinary Database
4710,Olan,Produce,Indian,"Olan, Basic Spices, Oil, Salt",Olan,Dinner,Hard,48,662,India,Authentic Culinary Database
4711,Keema Matar,Protein,Indian,"Keema, Basic Spices, Oil, Salt",Keema,Breakfast,Easy,52,646,India,Authentic Culinary Database
4712,Medu Vada,Grains/Legumes,Indian,"Medu, Basic Spices, Oil, Salt",Medu,Dinner,Medium,21,492,India,Authentic Culinary Database
4713,Shrikhand,Dairy,Indian,"Hung Curd, Sugar, Saffron, Cardamom",Shrikhand,Dinner,Hard,42,581,India,Authentic Culinary Database
4714,Lacha Paratha,Bakery,Indian,"Lacha, Basic Spices, Oil, Salt",Paratha,Lunch,Easy,18,615,India,Authentic Culinary Database
4715,Curd Rice,Grains/Legumes,Indian,"Curd, Basic Spices, Oil, Salt",Rice,Dinner,Easy,43,306,India,Authentic Culinary Database
4716,Pesarattu,Bakery,Indian,"Pesarattu, Basic Spices, Oil, Salt",Pesarattu,Snack,Medium,40,495,India,Authentic Culinary Database
4717,Pongal,Grains/Legumes,Indian,"Pongal, Basic Spices, Oil, Salt",Pongal,Breakfast,Medium,15,403,India,Authentic Culinary Database
4718,Kashmiri Pulao,Grains/Legumes,Indian,"Kashmiri, Basic Spices, Oil, Salt",Pulao,Lunch,Hard,19,330,India,Authentic Culinary Database
4719,Cheeseburger,Protein,American,"Cheeseburger, Beef Patty, Cheese, Lettuce, Tomato",Cheeseburger,Snack,Hard,30,633,India,Authentic Culinary Database
4720,Jeera Rice,Grains/Legumes,Indian,"Basmati Rice, Cumin Seeds, Ghee",Rice,Breakfast,Easy,15,331,India,Authentic Culinary Database
4721,Jeera Aloo,Produce,Indian,"Jeera, Basic Spices, Oil, Salt",Jeera,Dinner,Medium,25,386,India,Authentic Culinary Database
4722,Rajma Masala,Grains/Legumes,Indian,"Rajma, Basic Spices, Oil, Salt",Rajma,Breakfast,Hard,33,175,India,Authentic Culinary Database
4723,Pongal,Grains/Legumes,Indian,"Pongal, Basic Spices, Oil, Salt",Pongal,Snack,Medium,49,472,India,Authentic Culinary Database
4724,Drumstick Curry,Produce,Indian,"Drumstick, Basic Spices, Oil, Salt",Drumstick,Lunch,Hard,42,609,India,Authentic Culinary Database
4725,Shahi Paneer,Dairy,Indian,"Paneer, Shahi, Basic Spices, Oil, Salt",Shahi,Snack,Medium,41,260,India,Authentic Culinary Database
4726,Goan Fish Curry,Protein,Indian,"Goan Fish, Basic Spices, Oil, Salt",Goan,Dinner,Easy,32,570,India,Authentic Culinary Database
4727,Curd Rice,Grains/Legumes,Indian,"Curd, Basic Spices, Oil, Salt",Rice,Snack,Medium,58,662,India,Authentic Culinary Database
4728,Drumstick Curry,Produce,Indian,"Drumstick, Basic Spices, Oil, Salt",Drumstick,Dinner,Easy,19,259,India,Authentic Culinary Database
4729,Kheer,Dairy,Indian,"Kheer, Basic Spices, Oil, Salt",Kheer,Dinner,Medium,42,195,India,Authentic Culinary Database
4730,Rava Idli,Bakery,Indian,"Rava, Basic Spices, Oil, Salt",Idli,Dinner,Hard,41,370,India,Authentic Culinary Database
4731,Chicken Tacos,Grains/Legumes,Mexican,"Tortilla, Chicken, Salsa, Lettuce, Cheese",Tacos,Breakfast,Easy,45,590,India,Authentic Culinary Database
4732,Rogan Josh,Protein,Indian,"Mutton, Yogurt, Spices, Ginger",Josh,Dinner,Hard,15,351,India,Authentic Culinary Database
4733,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Lunch,Easy,52,260,India,Authentic Culinary Database
4734,Keema Matar,Protein,Indian,"Keema, Basic Spices, Oil, Salt",Keema,Dinner,Medium,57,524,India,Authentic Culinary Database
4735,Vada Pav (Bun),Bakery,Indian,"Vada, Potato Fritter, Spicy Chutney",(Bun),Lunch,Hard,45,211,India,Authentic Culinary Database
4736,Black Chana Curry,Grains/Legumes,Indian,"Black Chana, Basic Spices, Oil, Salt",Black,Snack,Easy,34,651,India,Authentic Culinary Database
4737,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Lunch,Hard,57,410,India,Authentic Culinary Database
4738,Vada,Grains/Legumes,Indian,"Vada, Basic Spices, Oil, Salt",Vada,Lunch,Hard,38,432,India,Authentic Culinary Database
4739,Rasamm,Produce,Indian,"Rasamm, Basic Spices, Oil, Salt",Rasamm,Snack,Medium,37,318,India,Authentic Culinary Database
4740,Hot Dog,Grains/Legumes,American,"Hot, Basic Spices, Oil, Salt",Hot,Lunch,Hard,20,478,India,Authentic Culinary Database
4741,Egg Roast,Protein,Indian,"Egg, Basic Spices, Oil, Salt",Egg,Snack,Hard,35,500,India,Authentic Culinary Database
4742,Rogan Josh,Protein,Indian,"Mutton, Yogurt, Spices, Ginger",Josh,Lunch,Medium,22,574,India,Authentic Culinary Database
4743,Gulab Jamun,Dairy,Indian,"Gulab, Basic Spices, Oil, Salt",Gulab,Snack,Hard,24,199,India,Authentic Culinary Database
4744,Lamb Korma,Protein,Indian,"Lamb, Basic Spices, Oil, Salt",Lamb,Snack,Hard,40,551,India,Authentic Culinary Database
4745,Neer Dosa,Bakery,Indian,"Neer, Basic Spices, Oil, Salt",Dosa,Breakfast,Medium,38,221,India,Authentic Culinary Database
4746,Tandoori Chicken,Protein,Indian,"Tandoori, Basic Spices, Oil, Salt",Tandoori,Lunch,Easy,22,336,India,Authentic Culinary Database
4747,Burritos,Dairy,Mexican,"Burritos, Basic Spices, Oil, Salt",Burritos,Snack,Medium,53,372,India,Authentic Culinary Database
4748,Shahi Paneer,Dairy,Indian,"Paneer, Shahi, Basic Spices, Oil, Salt",Shahi,Breakfast,Hard,45,179,India,Authentic Culinary Database
4749,Burritos,Produce,Mexican,"Burritos, Basic Spices, Oil, Salt",Burritos,Snack,Hard,55,382,India,Authentic Culinary Database
4750,Basundi,Dairy,Indian,"Basundi, Basic Spices, Oil, Salt",Basundi,Snack,Easy,49,444,India,Authentic Culinary Database
4751,Churros,Bakery,Mexican,"Churros, Basic Spices, Oil, Salt",Churros,Snack,Easy,24,316,India,Authentic Culinary Database
4752,Lasagna,Bakery,Italian,"Lasagna, Basic Spices, Oil, Salt",Lasagna,Breakfast,Medium,21,384,India,Authentic Culinary Database
4753,Vegetable Pulao,Grains/Legumes,Indian,"Basmati Rice, Mixed Vegetables, Whole Spices",Pulao,Snack,Easy,50,350,India,Authentic Culinary Database
4754,Keema Matar,Protein,Indian,"Keema, Basic Spices, Oil, Salt",Keema,Lunch,Hard,24,191,India,Authentic Culinary Database
4755,Kheer,Dairy,Indian,"Kheer, Basic Spices, Oil, Salt",Kheer,Lunch,Hard,31,287,India,Authentic Culinary Database
4756,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Dinner,Medium,33,563,India,Authentic Culinary Database
4757,Aloo Paratha,Bakery,Indian,"Aloo, Basic Spices, Oil, Salt",Paratha,Dinner,Medium,35,224,India,Authentic Culinary Database
4758,Kung Pao Chicken,Grains/Legumes,Chinese,"Kung Pao, Peanuts, Soy Sauce, Chili",Kung Pao,Breakfast,Medium,26,401,India,Authentic Culinary Database
4759,Black Chana Curry,Grains/Legumes,Indian,"Black Chana, Basic Spices, Oil, Salt",Black,Dinner,Hard,22,328,India,Authentic Culinary Database
4760,Garlic Naan,Bakery,Indian,"Flour, Garlic, Butter, Yeast",Naan,Breakfast,Easy,43,210,India,Authentic Culinary Database
4761,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Dinner,Easy,15,642,India,Authentic Culinary Database
4762,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Snack,Medium,19,371,India,Authentic Culinary Database
4763,Kashmiri Pulao,Grains/Legumes,Indian,"Kashmiri, Basic Spices, Oil, Salt",Pulao,Breakfast,Hard,59,490,India,Authentic Culinary Database
4764,Beef Enchiladas,Bakery,Mexican,"Beef, Basic Spices, Oil, Salt",Beef,Snack,Medium,38,191,India,Authentic Culinary Database
4765,Keema Matar,Protein,Indian,"Keema, Basic Spices, Oil, Salt",Keema,Snack,Medium,47,319,India,Authentic Culinary Database
4766,Spring Rolls,Grains/Legumes,Chinese,"Spring, Basic Spices, Oil, Salt",Spring,Snack,Easy,44,372,India,Authentic Culinary Database
4767,Pancakes,Grains/Legumes,American,"Pancakes, Basic Spices, Oil, Salt",Pancakes,Snack,Hard,57,243,India,Authentic Culinary Database
4768,BBQ Ribs,Dairy,American,"BBQ, Basic Spices, Oil, Salt",BBQ,Breakfast,Medium,23,682,India,Authentic Culinary Database
4769,Vegetable Pulao,Grains/Legumes,Indian,"Basmati Rice, Mixed Vegetables, Whole Spices",Pulao,Breakfast,Hard,19,296,India,Authentic Culinary Database
4770,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Lunch,Easy,48,696,India,Authentic Culinary Database
4771,Jeera Rice,Grains/Legumes,Indian,"Basmati Rice, Cumin Seeds, Ghee",Rice,Lunch,Hard,19,308,India,Authentic Culinary Database
4772,Keema Matar,Protein,Indian,"Keema, Basic Spices, Oil, Salt",Keema,Breakfast,Medium,16,700,India,Authentic Culinary Database
4773,Risotto,Grains/Legumes,Italian,"Risotto, Basic Spices, Oil, Salt",Risotto,Dinner,Hard,40,526,India,Authentic Culinary Database
4774,Moong Dal Payasam,Grains/Legumes,Indian,"Moong Dal, Basic Spices, Oil, Salt",Moong Dal,Dinner,Hard,39,198,India,Authentic Culinary Database
4775,Chicken Tacos,Grains/Legumes,Mexican,"Tortilla, Chicken, Salsa, Lettuce, Cheese",Tacos,Lunch,Medium,59,362,India,Authentic Culinary Database
4776,Quesadillas,Produce,Mexican,"Quesadillas, Basic Spices, Oil, Salt",Quesadillas,Lunch,Hard,18,197,India,Authentic Culinary Database
4777,Sambar,Produce,Indian,"Toor Dal, Vegetables, Tamarind, Sambar Powder",Sambar,Lunch,Hard,30,206,India,Authentic Culinary Database
4778,Medu Vada,Grains/Legumes,Indian,"Medu, Basic Spices, Oil, Salt",Medu,Dinner,Hard,30,475,India,Authentic Culinary Database
4779,Rajma Masala,Grains/Legumes,Indian,"Rajma, Basic Spices, Oil, Salt",Rajma,Breakfast,Medium,30,241,India,Authentic Culinary Database
4780,Bisi Bele Bath,Grains/Legumes,Indian,"Bisi Bele, Basic Spices, Oil, Salt",Bisi Bele,Lunch,Easy,37,469,India,Authentic Culinary Database
4781,Neer Dosa,Bakery,Indian,"Neer, Basic Spices, Oil, Salt",Dosa,Lunch,Medium,16,247,India,Authentic Culinary Database
4782,Mapo Tofu,Protein,Chinese,"Mapo, Basic Spices, Oil, Salt",Mapo,Snack,Easy,54,440,India,Authentic Culinary Database
4783,Chana Masala,Produce,Indian,"Chana, Basic Spices, Oil, Salt",Chana,Breakfast,Hard,36,365,India,Authentic Culinary Database
4784,Basundi,Dairy,Indian,"Basundi, Basic Spices, Oil, Salt",Basundi,Breakfast,Hard,24,547,India,Authentic Culinary Database
4785,Kashmiri Pulao,Grains/Legumes,Indian,"Kashmiri, Basic Spices, Oil, Salt",Pulao,Lunch,Hard,51,200,India,Authentic Culinary Database
4786,Bruschetta,Grains/Legumes,Italian,"Bruschetta, Basic Spices, Oil, Salt",Bruschetta,Lunch,Easy,60,217,India,Authentic Culinary Database
4787,Lamb Korma,Protein,Indian,"Lamb, Basic Spices, Oil, Salt",Lamb,Breakfast,Medium,54,524,India,Authentic Culinary Database
4788,Vegetable Pulao,Grains/Legumes,Indian,"Basmati Rice, Mixed Vegetables, Whole Spices",Pulao,Lunch,Medium,28,411,India,Authentic Culinary Database
4789,Aloo Gobi,Produce,Indian,"Potato, Cauliflower, Spices, Turmeric",Gobi,Snack,Medium,51,592,India,Authentic Culinary Database
4790,Jeera Rice,Grains/Legumes,Indian,"Basmati Rice, Cumin Seeds, Ghee",Rice,Breakfast,Hard,54,275,India,Authentic Culinary Database
4791,Burritos,Protein,Mexican,"Burritos, Basic Spices, Oil, Salt",Burritos,Snack,Medium,24,252,India,Authentic Culinary Database
4792,Medu Vada,Grains/Legumes,Indian,"Medu, Basic Spices, Oil, Salt",Medu,Lunch,Hard,54,675,India,Authentic Culinary Database
4793,Jeera Aloo,Produce,Indian,"Jeera, Basic Spices, Oil, Salt",Jeera,Snack,Hard,58,268,India,Authentic Culinary Database
4794,Sambar,Produce,Indian,"Toor Dal, Vegetables, Tamarind, Sambar Powder",Sambar,Breakfast,Hard,15,359,India,Authentic Culinary Database
4795,Olan,Produce,Indian,"Olan, Basic Spices, Oil, Salt",Olan,Dinner,Easy,49,549,India,Authentic Culinary Database
4796,Kashmiri Pulao,Grains/Legumes,Indian,"Kashmiri, Basic Spices, Oil, Salt",Pulao,Dinner,Easy,16,369,India,Authentic Culinary Database
4797,Chow Mein,Bakery,Chinese,"Chow, Basic Spices, Oil, Salt",Chow,Lunch,Easy,60,180,India,Authentic Culinary Database
4798,Paneer Bhurji,Dairy,Indian,"Paneer, Basic Spices, Oil, Salt",Paneer,Breakfast,Medium,56,272,India,Authentic Culinary Database
4799,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Snack,Medium,30,698,India,Authentic Culinary Database
4800,Bisi Bele Bath,Grains/Legumes,Indian,"Bisi Bele, Basic Spices, Oil, Salt",Bisi Bele,Snack,Medium,41,588,India,Authentic Culinary Database
4801,Butter Kulcha,Bakery,Indian,"Butter, Basic Spices, Oil, Salt",Butter,Snack,Easy,57,289,India,Authentic Culinary Database
4802,Paneer Bhurji,Dairy,Indian,"Paneer, Basic Spices, Oil, Salt",Paneer,Dinner,Hard,40,491,India,Authentic Culinary Database
4803,Bruschetta,Bakery,Italian,"Bruschetta, Basic Spices, Oil, Salt",Bruschetta,Dinner,Hard,55,363,India,Authentic Culinary Database
4804,Vada,Grains/Legumes,Indian,"Vada, Basic Spices, Oil, Salt",Vada,Snack,Hard,58,159,India,Authentic Culinary Database
4805,Tandoori Chicken,Protein,Indian,"Tandoori, Basic Spices, Oil, Salt",Tandoori,Breakfast,Medium,40,460,India,Authentic Culinary Database
4806,Pancakes,Grains/Legumes,American,"Pancakes, Basic Spices, Oil, Salt",Pancakes,Lunch,Hard,56,635,India,Authentic Culinary Database
4807,Beef Enchiladas,Bakery,Mexican,"Beef, Basic Spices, Oil, Salt",Beef,Breakfast,Hard,20,698,India,Authentic Culinary Database
4808,Chicken Saag,Protein,Indian,"Chicken, Basic Spices, Oil, Salt",Chicken,Dinner,Hard,57,156,India,Authentic Culinary Database
4809,Butter Kulcha,Bakery,Indian,"Butter, Basic Spices, Oil, Salt",Butter,Breakfast,Easy,29,525,India,Authentic Culinary Database
4810,Medu Vada,Grains/Legumes,Indian,"Medu, Basic Spices, Oil, Salt",Medu,Dinner,Hard,22,497,India,Authentic Culinary Database
4811,Rogan Josh,Protein,Indian,"Mutton, Yogurt, Spices, Ginger",Josh,Lunch,Easy,15,465,India,Authentic Culinary Database
4812,Sambar,Produce,Indian,"Toor Dal, Vegetables, Tamarind, Sambar Powder",Sambar,Lunch,Hard,37,692,India,Authentic Culinary Database
4813,Cheeseburger,Grains/Legumes,American,"Cheeseburger, Beef Patty, Cheese, Lettuce, Tomato",Cheeseburger,Snack,Hard,55,545,India,Authentic Culinary Database
4814,Butter Kulcha,Bakery,Indian,"Butter, Basic Spices, Oil, Salt",Butter,Lunch,Medium,19,310,India,Authentic Culinary Database
4815,Apple Pie,Grains/Legumes,American,"Apple, Basic Spices, Oil, Salt",Apple,Dinner,Medium,39,169,India,Authentic Culinary Database
4816,Quesadillas,Grains/Legumes,Mexican,"Quesadillas, Basic Spices, Oil, Salt",Quesadillas,Breakfast,Hard,48,376,India,Authentic Culinary Database
4817,Moong Dal Payasam,Grains/Legumes,Indian,"Moong Dal, Basic Spices, Oil, Salt",Moong Dal,Lunch,Hard,44,158,India,Authentic Culinary Database
4818,Neer Dosa,Bakery,Indian,"Neer, Basic Spices, Oil, Salt",Dosa,Breakfast,Medium,45,638,India,Authentic Culinary Database
4819,Vegetable Pulao,Grains/Legumes,Indian,"Basmati Rice, Mixed Vegetables, Whole Spices",Pulao,Dinner,Easy,44,642,India,Authentic Culinary Database
4820,Goan Fish Curry,Protein,Indian,"Goan Fish, Basic Spices, Oil, Salt",Goan,Lunch,Easy,26,594,India,Authentic Culinary Database
4821,Vegetable Pulao,Grains/Legumes,Indian,"Basmati Rice, Mixed Vegetables, Whole Spices",Pulao,Breakfast,Easy,19,483,India,Authentic Culinary Database
4822,Mutton Fry,Protein,Indian,"Mutton, Basic Spices, Oil, Salt",Mutton,Snack,Easy,17,365,India,Authentic Culinary Database
4823,Rajma Masala,Grains/Legumes,Indian,"Rajma, Basic Spices, Oil, Salt",Rajma,Dinner,Easy,55,660,India,Authentic Culinary Database
4824,Paneer Bhurji,Dairy,Indian,"Paneer, Basic Spices, Oil, Salt",Paneer,Breakfast,Hard,56,623,India,Authentic Culinary Database
4825,Poori,Bakery,Indian,"Poori, Basic Spices, Oil, Salt",Poori,Breakfast,Easy,50,595,India,Authentic Culinary Database
4826,Missi Roti,Bakery,Indian,"Missi, Basic Spices, Oil, Salt",Missi,Dinner,Medium,29,603,India,Authentic Culinary Database
4827,Curd Rice,Grains/Legumes,Indian,"Curd, Basic Spices, Oil, Salt",Rice,Lunch,Hard,46,374,India,Authentic Culinary Database
4828,Jeera Aloo,Produce,Indian,"Jeera, Basic Spices, Oil, Salt",Jeera,Breakfast,Medium,35,203,India,Authentic Culinary Database
4829,Pasta Carbonara,Protein,Italian,"Pasta, Basic Spices, Oil, Salt",Pasta,Snack,Medium,41,299,India,Authentic Culinary Database
4830,Seekh Kabab,Protein,Indian,"Seekh, Basic Spices, Oil, Salt",Seekh,Lunch,Hard,33,296,India,Authentic Culinary Database
4831,Aloo Paratha,Bakery,Indian,"Aloo, Basic Spices, Oil, Salt",Paratha,Snack,Medium,49,331,India,Authentic Culinary Database
4832,Moong Dal Payasam,Grains/Legumes,Indian,"Moong Dal, Basic Spices, Oil, Salt",Moong Dal,Snack,Medium,58,384,India,Authentic Culinary Database
4833,Bisi Bele Bath,Grains/Legumes,Indian,"Bisi Bele, Basic Spices, Oil, Salt",Bisi Bele,Breakfast,Hard,36,431,India,Authentic Culinary Database
4834,Goan Fish Curry,Protein,Indian,"Goan Fish, Basic Spices, Oil, Salt",Goan,Breakfast,Easy,42,558,India,Authentic Culinary Database
4835,Quesadillas,Protein,Mexican,"Quesadillas, Basic Spices, Oil, Salt",Quesadillas,Breakfast,Hard,33,534,India,Authentic Culinary Database
4836,Spring Rolls,Grains/Legumes,Chinese,"Spring, Basic Spices, Oil, Salt",Spring,Breakfast,Hard,51,531,India,Authentic Culinary Database
4837,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Lunch,Easy,23,369,India,Authentic Culinary Database
4838,Dal Khichdi,Grains/Legumes,Indian,"Dal, Basic Spices, Oil, Salt",Dal,Lunch,Hard,19,603,India,Authentic Culinary Database
4839,Lamb Korma,Protein,Indian,"Lamb, Basic Spices, Oil, Salt",Lamb,Dinner,Easy,58,476,India,Authentic Culinary Database
4840,Rava Idli,Bakery,Indian,"Rava, Basic Spices, Oil, Salt",Idli,Breakfast,Medium,33,419,India,Authentic Culinary Database
4841,Mutton Fry,Protein,Indian,"Mutton, Basic Spices, Oil, Salt",Mutton,Snack,Easy,29,265,India,Authentic Culinary Database
4842,Chana Masala,Produce,Indian,"Chana, Basic Spices, Oil, Salt",Chana,Lunch,Medium,32,281,India,Authentic Culinary Database
4843,Prawn Roast,Protein,Indian,"Prawn, Basic Spices, Oil, Salt",Prawn,Breakfast,Hard,55,162,India,Authentic Culinary Database
4844,Bisi Bele Bath,Grains/Legumes,Indian,"Bisi Bele, Basic Spices, Oil, Salt",Bisi Bele,Snack,Easy,40,277,India,Authentic Culinary Database
4845,Mutton Fry,Protein,Indian,"Mutton, Basic Spices, Oil, Salt",Mutton,Lunch,Hard,30,314,India,Authentic Culinary Database
4846,Guacamole,Protein,Mexican,"Guacamole, Basic Spices, Oil, Salt",Guacamole,Snack,Hard,51,442,India,Authentic Culinary Database
4847,Black Chana Curry,Grains/Legumes,Indian,"Black Chana, Basic Spices, Oil, Salt",Black,Dinner,Hard,53,460,India,Authentic Culinary Database
4848,Lemon Rice,Grains/Legumes,Indian,"Lemon, Basic Spices, Oil, Salt",Rice,Dinner,Medium,25,286,India,Authentic Culinary Database
4849,Malabar Paratha,Bakery,Indian,"Flour, Ghee, Water, Salt",Paratha,Dinner,Hard,17,222,India,Authentic Culinary Database
